,LOC100642539,LOC100642557,LOC100642571,LOC100642576,LOC100642646,LOC100642686,LOC100642694,LOC100642730,LOC100642771,LOC100643532,LOC100643590,LOC100643673,LOC100643686,LOC100643709,LOC100643792,LOC100643926,LOC100644542,LOC100644663,"LOC100644777,LOC100648533",LOC100644917,LOC100644943,LOC100645337,"LOC100645719,LOC100646150",LOC100646253,LOC100646427,LOC100646570,LOC100646731,"LOC100647027,LOC100650883",LOC100647093,LOC100647387,LOC100647436,LOC100647486,LOC100647766,LOC100648085,LOC100648089,LOC100648203,LOC100648256,"LOC100648530,LOC100648994",LOC100648627,LOC100648645,LOC100648813,LOC100648826,LOC100648830,LOC100648836,LOC100649182,LOC100649239,LOC100649251,LOC100649657,LOC100649750,LOC100649882,LOC100650055,LOC100650118,LOC100650126,LOC100650199,LOC100650419,LOC100650528,LOC100650563,LOC100650718,LOC100650881,LOC100650895,LOC100650995,LOC100651026,LOC100651065,LOC100651170,LOC100651175,LOC100651473,LOC100651572,LOC100651879,LOC100651887,LOC100651902,LOC100652002,LOC100652032,LOC100652039,LOC100652215,LOC100652275,NC_015762.1_411,NC_015771.1_11825,NC_015778.1_18507,NW_003565985.1_26226,NC_015769.1_10192,NC_015778.1_18720,NC_015765.1_5591,NC_015770.1_10730,bte-mir-1_MI0001575,bte-mir-9a_MI0001596,bte-bantam_MI0001574_,bte-mir-125_MI0001578,bte-mir-279b_MI0016201,rna5318_UTR3_UTR3,rna20318_UTR3_UTR3,rna9396_UTR3_UTR3,rna1714_UTR3_UTR3,rna11210_UTR5_UTR5,rna20318_UTR5_UTR5,rna5436_UTR5_UTR5,rna3505_UTR5_UTR5,rnd-4_family-489_4_374_TE,rnd-5_family-1522_1806_5325_TE,rnd-5_family-1522_3822_4408_TE,rnd-5_family-1739_1091_2514_TE
rna20318_UTR3_UTR3,0.162492266,-0.518614391,-0.44455028,-0.931211983,-0.93424661,0.923506429,-0.283665689,-0.934741548,-0.158169871,0.11819938,-0.350280799,-0.937179957,-0.014157261,0.870989169,-0.94331454,0.944207781,-0.157656611,-0.369917381,-0.911363425,-0.079406088,-0.939409141,-0.286198144,-0.957067585,-0.40262101,-0.952531818,-0.021779488,-0.919742203,-0.13508821,-0.927929268,0.097523305,-0.929115312,-0.947145029,-0.94518447,0.052490566,-0.365066567,-0.019880896,-0.941356058,-0.925759649,-0.942360832,0.081730559,-0.923559818,-0.917362951,-0.902251367,-0.229734468,0.933833175,-0.266766259,0.900274922,0.923919665,-0.899801453,-0.414309797,-0.923592717,-0.95347776,-0.895562061,0.797301864,-0.970102815,-0.192636341,-0.959977482,-0.240453388,-0.061655213,-0.942731472,-0.890302224,-0.475504038,-0.942862794,-0.187583344,-0.88242819,0.883209125,0.942354893,-0.890142118,0.961259561,-0.919281656,0.823125347,-0.894403391,-0.875409675,0.184457526,0.2079337,0.063208151,-0.71094227,-0.551861707,0.926390663,-0.386523001,0.385335196,0.037602652,0.44798691,0.973128093,0.96419373,0.956264362,0.955035433,-0.710196805,-0.138198896,0.966898467,-0.439141135,-0.624291851,-0.233945713,0.973308549,0.947572748,-0.459733229,-0.960918181,-0.3887461,-0.265897185,-0.93945804
rna9396_UTR3_UTR3,0.68178279,0.912608095,0.907245975,0.409292465,0.364884356,-0.241904711,0.88297739,0.559595338,0.759355613,0.728202015,0.860140158,0.526015529,0.762294808,-0.284387331,0.543266665,-0.333848132,0.784590175,0.890977813,0.170648448,-0.689193514,0.454231364,0.869562684,0.348511689,0.907897235,0.52784887,0.782644033,0.406147089,0.823107915,0.38564707,0.730571948,0.212375879,0.26661695,0.477755833,0.747236884,0.851954026,0.785116464,0.361582656,0.537646786,0.317101538,0.742715738,0.400572778,0.374738404,0.123885667,0.865069578,-0.471430019,0.864776164,-0.295151999,-0.289178628,0.49575382,0.878713281,0.221074325,0.438637296,0.368860994,-0.260193887,0.463413355,0.815643713,0.391671723,0.843722826,0.810617067,0.397211541,0.368558526,0.929280657,0.402325894,-0.631953005,0.337819709,-0.484602226,-0.414285378,0.376013121,-0.462686174,0.287656717,-0.125327071,0.190960628,0.563655873,0.701596827,-0.779875537,0.716584541,0.779736955,0.795862349,-0.344426281,-0.240593976,-0.417549836,-0.388815943,-0.658341387,-0.442109204,-0.374910139,-0.41103542,-0.325958523,0.804379311,0.834106041,-0.439141135,0.870464196,0.824922422,0.848482622,-0.403399042,-0.307082643,0.748807071,0.426270532,-0.490184899,-0.547375667,0.329586095
rna1714_UTR3_UTR3,0.504697607,0.881115979,0.856108795,0.590244834,0.555263207,-0.453042789,0.79160472,0.712496531,0.656822943,0.554517113,0.791780346,0.686084822,0.6189816,-0.472653846,0.701716206,-0.533004279,0.677039168,0.822143663,0.392161697,-0.533876866,0.628790966,0.781488715,0.548425859,0.844926306,0.691850692,0.637527953,0.584504394,0.701813948,0.570250815,0.562202595,0.43078475,0.479581536,0.649383434,0.588222579,0.789304316,0.638992595,0.554584531,0.692280158,0.518977204,0.576410166,0.581072969,0.558499136,0.351888567,0.762097241,-0.641110064,0.772200918,-0.489516384,-0.491299333,0.651232097,0.824644213,0.436260682,0.620137875,0.547669698,-0.432558543,0.644769716,0.711860939,0.584060417,0.74786748,0.671231448,0.583714395,0.545956956,0.882529871,0.587877384,-0.457488152,0.518957844,-0.637601775,-0.597384616,0.551926705,-0.641713711,0.488776363,-0.330957107,0.403814044,0.699205347,0.514550435,-0.687274241,0.560499229,0.827617793,0.796207798,-0.53656377,-0.086185032,-0.444481502,-0.324201107,-0.656249243,-0.628426025,-0.571714279,-0.59864646,-0.52966226,0.84729138,0.711555965,-0.624291851,0.824922422,0.839878517,0.749890597,-0.597244598,-0.512349167,0.732517958,0.612237817,-0.286937182,-0.367382539,0.528239343
rna11210_UTR5_UTR5,0.796454679,0.874402664,0.88775929,0.210222784,0.160311495,-0.02707735,0.902812794,0.375557682,0.798753088,0.836265463,0.860203976,0.337779136,0.839508043,-0.087745094,0.355263513,-0.123387397,0.826799382,0.889200571,-0.04857884,-0.78301454,0.257796206,0.887314922,0.136258197,0.899398907,0.335809106,0.860031887,0.209730564,0.875282168,0.184922859,0.833502438,-0.007045956,0.04825625,0.282313244,0.840208526,0.847298558,0.863261142,0.15480795,0.353618865,0.10534452,0.842822257,0.202570483,0.175608175,-0.09793145,0.897049273,-0.2782722,0.887080884,-0.092025574,-0.079260692,0.31403997,0.864073746,0.004013826,0.23688343,0.174784411,-0.080173755,0.259959393,0.852039101,0.18324088,0.870645629,0.88058916,0.193859837,0.175819612,0.904071454,0.199482762,-0.747870838,0.143869136,-0.306025873,-0.212843737,0.184107036,-0.261458003,0.078785098,0.075731038,-0.021694249,0.395500384,0.824091725,-0.80849121,0.80909422,0.677344188,0.736608758,-0.139728116,-0.366786003,-0.361513979,-0.42028732,-0.61154423,-0.235606452,-0.163602442,-0.205626561,-0.111840745,0.704795897,0.886637407,-0.233945713,0.848482622,0.749890597,0.877605299,-0.192741101,-0.09290506,0.708551786,0.22126658,-0.643444207,-0.674712087,0.119909972
rna20318_UTR5_UTR5,0.207094229,-0.483050713,-0.406866779,-0.938171245,-0.943863476,0.939855244,-0.242104448,-0.933158479,-0.119614513,0.164022836,-0.312219514,-0.937611185,0.029289855,0.883168667,-0.942953196,0.955939108,-0.117630805,-0.330723639,-0.931418705,-0.121710386,-0.944048536,-0.245492689,-0.968375927,-0.363525053,-0.953360854,0.022589881,-0.926506536,-0.092103561,-0.936142957,0.14280527,-0.947349036,-0.962845471,-0.948658141,0.097255792,-0.327961691,0.024693154,-0.951396247,-0.925146375,-0.954996268,0.127194184,-0.930770441,-0.925858534,-0.924701577,-0.187436283,0.937299008,-0.225699319,0.912794666,0.937558856,-0.900750169,-0.377278255,-0.941144278,-0.959476774,-0.903681315,0.808458658,-0.975219792,-0.151968775,-0.968895047,-0.199736359,-0.016982082,-0.950764392,-0.898266422,-0.43756628,-0.950605412,-0.230137688,-0.891904867,0.884256126,0.949391939,-0.89767165,0.96612844,-0.932856426,0.842897833,-0.912732454,-0.871647097,0.230921142,0.169828159,0.106559125,-0.689339321,-0.524113313,0.936928387,-0.413057043,0.37391846,0.016438295,0.424754045,0.979571483,0.974215091,0.963944738,0.967576294,-0.687149908,-0.094682714,0.973308549,-0.403399042,-0.597244598,-0.192741101,0.981987724,0.960956223,-0.431674348,-0.967873558,-0.429730519,-0.306147581,-0.951279125
rna5436_UTR5_UTR5,0.298062324,-0.383856077,-0.30607737,-0.915105661,-0.926491637,0.937664114,-0.139442539,-0.891245116,-0.028695532,0.259487106,-0.214480435,-0.900007634,0.124995398,0.87400934,-0.903362059,0.942786959,-0.023513536,-0.229697473,-0.937841982,-0.211065431,-0.915566666,-0.144600279,-0.953768751,-0.261367826,-0.915996821,0.120628122,-0.903485944,0.007563534,-0.915958842,0.237934441,-0.949054031,-0.958262498,-0.917386484,0.193105879,-0.231708413,0.123101431,-0.934658813,-0.885725722,-0.943899544,0.223370659,-0.908569934,-0.90672621,-0.936743112,-0.085379186,0.906477089,-0.124814737,0.903175705,0.929418271,-0.865817045,-0.279160086,-0.941582896,-0.933392996,-0.88462176,0.800091095,-0.946521065,-0.05500766,-0.948933809,-0.100700162,0.083361368,-0.929575662,-0.87908373,-0.334947024,-0.928775694,-0.315590685,-0.876357473,0.850220654,0.926038332,-0.877543884,0.937250262,-0.924765567,0.85233133,-0.916073937,-0.827402325,0.325061682,0.077847146,0.198872012,-0.612799595,-0.440661968,0.921895807,-0.455252447,0.333073184,-0.031445662,0.355461543,0.953652373,0.956497086,0.941427519,0.955751182,-0.607479462,0.006276067,0.947572748,-0.307082643,-0.512349167,-0.09290506,0.960956223,0.951282884,-0.351332608,-0.943577607,-0.50347218,-0.383335138,-0.938518857
rna3505_UTR5_UTR5,0.530802067,0.791462484,0.779002414,0.431787766,0.396383624,-0.296233448,0.741779509,0.553133625,0.628492862,0.573029294,0.730726705,0.526378097,0.615021101,-0.324646415,0.54093574,-0.372502351,0.648744179,0.75770305,0.237553902,-0.54590293,0.46885423,0.731262387,0.385717189,0.774915549,0.529541745,0.632235557,0.427995159,0.677259855,0.412397902,0.577210275,0.273086641,0.318720408,0.488420892,0.595573809,0.72576483,0.634016482,0.394508376,0.53448257,0.358822256,0.588719842,0.423929002,0.402457065,0.198919039,0.72143719,-0.482081826,0.725273459,-0.336529949,-0.33432304,0.497914165,0.752714894,0.279479479,0.457851881,0.395329712,-0.297073091,0.479618919,0.677581549,0.420770652,0.705436945,0.659132275,0.423332326,0.394507872,0.800139034,0.427462593,-0.487941786,0.368904598,-0.487115148,-0.437031251,0.400489424,-0.478061218,0.332588224,-0.191377513,0.252035229,0.549876638,0.544332082,-0.650479014,0.569727419,0.705683481,0.701166416,-0.379055867,-0.15111432,-0.378402744,-0.317038618,-0.579071933,-0.462806885,-0.407745265,-0.435945444,-0.367343831,0.725432679,0.686452788,-0.459733229,0.748807071,0.732517958,0.708551786,-0.431674348,-0.351332608,0.653166826,0.448717831,-0.351730588,-0.411265149,0.368550104
rnd-4_family-489_4_374_TE,-0.172921484,0.505160703,0.431126779,0.925658843,0.929367587,-0.920481068,0.270498755,0.926916304,0.146787363,-0.129300587,0.337505293,0.929864553,0.002631192,-0.867284786,0.935742296,-0.939805283,0.145891874,0.356688718,0.90940803,0.089890289,0.933181581,0.273235956,0.95245203,0.389158806,0.945199232,0.009950717,0.914228772,0.122725057,0.922731696,-0.10864615,0.926540669,0.943761961,0.938604887,-0.063834619,0.352425114,0.008013404,0.936531891,0.918260372,0.938210489,-0.093026311,0.918133369,0.91232319,0.900997364,0.216801427,-0.927341511,0.253863136,-0.896427786,-0.920179192,0.892918283,0.401297276,0.920882641,0.947495864,0.890596244,-0.793912902,0.963757421,0.180425738,0.954710788,0.227850762,0.049430562,0.93736908,0.885337365,0.461768383,0.937423096,0.197275751,0.877923084,-0.876483297,-0.936733862,0.885064338,-0.954919087,0.915561023,-0.821795092,0.892128944,0.867482161,-0.195201702,-0.196274901,-0.074095716,0.699631644,0.540197606,-0.921815827,0.390429843,-0.379281529,-0.03174457,-0.438332448,-0.967107177,-0.95918359,-0.950702083,-0.950759777,0.698512754,0.125671448,-0.960918181,0.426270532,0.612237817,0.22126658,-0.967873558,-0.943577607,0.448717831,0.955128551,0.396431532,0.274363563,0.935116771
rnd-5_family-1522_1806_5325_TE,-0.816101329,-0.464242906,-0.522116598,0.387952065,0.434666907,-0.54769832,-0.63529138,0.241618353,-0.619547178,-0.824428151,-0.555754444,0.277065083,-0.745358969,-0.460671333,0.265158685,-0.474005704,-0.645059009,-0.569639073,0.608138687,0.752564331,0.350294314,-0.619801072,0.470409285,-0.558543516,0.288343732,-0.759074264,0.381289819,-0.702589891,0.408645604,-0.809139327,0.581825356,0.543315165,0.33184797,-0.787270016,-0.535003202,-0.763151087,0.444014335,0.255762531,0.489069571,-0.807729238,0.390086341,0.410468163,0.646827986,-0.663519136,-0.328447014,-0.631626987,-0.474965846,-0.501078112,0.275237593,-0.519570952,0.568469674,0.377794341,0.39770463,-0.421830575,0.367362854,-0.646065267,0.430007253,-0.633161486,-0.752841703,0.409786056,0.393516758,-0.517596951,0.404816337,0.788000051,0.417340598,-0.272159315,-0.392499611,0.385973015,-0.360539127,0.498632544,-0.577874587,0.573483244,0.186953585,-0.854532948,0.597471088,-0.765958607,-0.168097468,-0.319869523,-0.448290916,0.568896128,0.08606968,0.354251902,0.271864635,-0.391112906,-0.450259967,-0.407598338,-0.491084703,-0.193219013,-0.710863509,-0.3887461,-0.490184899,-0.286937182,-0.643444207,-0.429730519,-0.50347218,-0.351730588,0.396431532,0.818794503,0.770789484,0.474187466
rnd-5_family-1522_3822_4408_TE,-0.797027709,-0.531543702,-0.580066026,0.269665658,0.316090182,-0.430731862,-0.672901194,0.122574172,-0.641073575,-0.811036861,-0.601717572,0.157783247,-0.748730074,-0.350239445,0.145067332,-0.354237339,-0.666573173,-0.618142717,0.492851809,0.743984111,0.230880682,-0.657702348,0.34898867,-0.611206605,0.167122062,-0.763448937,0.264456407,-0.721338083,0.290822367,-0.798360424,0.464212988,0.42331624,0.211657077,-0.782204851,-0.582813933,-0.767291473,0.324547907,0.137896713,0.369568961,-0.798967217,0.272783086,0.294000135,0.532787505,-0.694290441,-0.20970079,-0.667067754,-0.360818343,-0.383961201,0.160732505,-0.573647403,0.451535665,0.256638957,0.283998135,-0.320741708,0.244059348,-0.672055317,0.308129889,-0.665240146,-0.762303287,0.290072059,0.28047421,-0.579495789,0.285075141,0.765658543,0.305354986,-0.15976988,-0.272797587,0.27293515,-0.238352354,0.382103697,-0.473809676,0.460292939,0.07538329,-0.83273051,0.62531588,-0.759478085,-0.2593763,-0.391120276,-0.33074746,0.520652261,0.135532831,0.359802786,0.329729681,-0.267472199,-0.327885759,-0.286148953,-0.369967277,-0.284455097,-0.730026867,-0.265897185,-0.547375667,-0.367382539,-0.674712087,-0.306147581,-0.383335138,-0.411265149,0.274363563,0.770789484,0.738395891,0.355026957
rnd-5_family-1739_1091_2514_TE,-0.267209174,0.405928638,0.32987509,0.90675807,0.916331595,-0.922984849,0.166495133,0.888671469,0.054201073,-0.227979131,0.238901841,0.896059722,-0.095613767,-0.862359784,0.899927211,-0.931155443,0.050017355,0.254809557,0.920698831,0.182093126,0.908758886,0.17106317,0.942373657,0.286286088,0.911719496,-0.090651366,0.895315165,0.021033034,0.906774141,-0.206873997,0.933075798,0.943930318,0.911345993,-0.162571206,0.255424145,-0.092978592,0.924184222,0.882530043,0.931662669,-0.192248738,0.900081888,0.897391733,0.918012861,0.113141457,-0.900486187,0.151598345,-0.891181384,-0.916573254,0.861664323,0.302634043,0.926088394,0.92560915,0.875627298,-0.789421893,0.939269978,0.081809846,0.939147195,0.127349336,-0.053334351,0.920455698,0.870214842,0.358796267,0.919851906,0.286026989,0.866494545,-0.846066065,-0.917594574,0.868970122,-0.930201765,0.911982288,-0.83572398,0.900166513,0.826536808,-0.292861518,-0.102853802,-0.169253735,0.624663071,0.457309725,-0.911142497,0.435767014,-0.339305289,0.017252791,-0.369455074,-0.945490796,-0.945946167,-0.932493626,-0.943528943,0.620324168,0.022668498,-0.93945804,0.329586095,0.528239343,0.119909972,-0.951279125,-0.938518857,0.368550104,0.935116771,0.474187466,0.355026957,0.926845054
